,title,without_stopwords,date,source,numPunct,numWords,isCap,class
652,"""California's Attorney General, Xavier Becerra is putting together plans to raise property tax revenue by eliminating the only thing keeping some people's property tax from sky rocketing, Prop 13.""","""california's attorney general, xavier becerra putting together plans raise property tax revenue eliminating thing keeping people's property tax sky rocketing, prop 13.""",12/31/2020,Politifact,7,22,False,Fake
653,Says President Donald Trump this week will sign an executive order creating term limits for Congress.,says president donald trump week sign executive order creating term limits congress.,1/22/2020,Politifact,1,12,False,Fake
654,"The city of Austin has ""removed, seemingly, any legal consequences to the actions where the homeless lie, sleep, where they defecate.""","city austin ""removed, seemingly, legal consequences actions homeless lie, sleep, defecate.""",1/7/2020,Politifact,7,11,False,Fake
655,"Says Aaron Hernandez' daughter is, by Massachusetts law, entitled to the remainder of his $15 million NFL contract because he committed suicide during his appeal, making his conviction ""null and void.""","says aaron hernandez' daughter is, massachusetts law, entitled remainder $15 million nfl contract committed suicide appeal, making conviction ""null void.""",1/16/2020,Politifact,8,20,False,Fake
656,Says an image shows a paralyzed groom being held up by his groomsmen so he could kiss his bride.,says image shows paralyzed groom held groomsmen could kiss bride.,9/22/2020,Politifact,1,10,False,Fake
657,"""Not even (House Intelligence Chairman Adam) Schiff’s Republican colleagues were allowed into the SCIF"" during the House impeachment investigation.","""not even (house intelligence chairman adam) schiff’s republican colleagues allowed scif"" house impeachment investigation.",1/21/2020,Politifact,5,14,False,Fake
658,"Says the House impeachment vote was the third by Democrats — ""They tried to impeach Trump for criticizing the NFL and for some other things.""","says house impeachment vote third democrats — ""they tried impeach trump criticizing nfl things.""",12/20/2020,Politifact,3,14,False,Fake
659,"""CNN reports DemDebate had 2.3 million viewers. Trump rally had 6.7 million last night!""","""cnn reports demdebate 2.3 million viewers. trump rally 6.7 million last night!""",1/15/2020,Politifact,6,12,False,Fake
660,Says a video shows Greta Thunberg firing a rifle.,says video shows greta thunberg firing rifle.,12/12/2020,Politifact,1,7,False,Fake
661,"""Starting Jan. 1 California residents can’t take shower, do laundry, poop in toilet and flush on same day.""","""starting jan. 1 california residents can’t take shower, laundry, poop toilet flush day.""",1/6/2020,Politifact,6,13,False,Fake
662,"Says U.S. Rep. Dan Lipinski had ""a part in"" undoing a law that used to limit how long trains could idle at crossings.","says u.s. rep. dan lipinski ""a part in"" undoing law used limit long trains could idle crossings.",1/6/2020,Politifact,6,17,False,Fake
663,"""And the number one killer of teens in the United States is driving while using cell phones.""","""and number one killer teens united states driving using cell phones.""",1/10/2020,Politifact,3,11,False,Fake
664,"Says Martin Luther King Jr. ""was killed (smothered) in the hospital"" and ""the US government was found guilty in a court of law of conspiring to kill him.""","says martin luther king jr. ""was killed (smothered) hospital"" ""the us government found guilty court law conspiring kill him.""",1/14/2020,Politifact,8,19,False,Fake
665,"Says NC Senate leader ""expressed disdain"" for the NC House budget vote on Sept. 11.","says nc senate leader ""expressed disdain"" nc house budget vote sept. 11.",1/5/2020,Politifact,4,12,False,Fake
666,"Says Rep. Rashida Tlaib ""wears the symbolic scarf patterned after the Islamic terrorist state.""","says rep. rashida tlaib ""wears symbolic scarf patterned islamic terrorist state.""",1/4/2020,Politifact,4,11,False,Fake
667,"""Nancy Pelosi's Son Paul Jr. Was Exec at 'Ukraine-Based Gas Company,' Similar to Hunter Biden""","""nancy pelosi's son paul jr. exec 'ukraine-based gas company,' similar hunter biden""",10/4/2020,Politifact,8,12,False,Fake
668,"Says Joe Biden ""tells men to marry into families ‘with 3 or 4 sisters.’""","says joe biden ""tells men marry families ‘with 3 4 sisters.’""",1/12/2020,Politifact,3,11,False,Fake
669,"""‘He’s low risk,’ said Obama before freeing ISIS leader al Baghdadi.""","""‘he’s low risk,’ said obama freeing isis leader al baghdadi.""",1/14/2020,Politifact,4,10,False,Fake
670,Says Lil Boosie and George Zimmerman got into a fight.,says lil boosie george zimmerman got fight.,1/13/2020,Politifact,1,7,False,Fake
671,Says a photo shows Donald Trump kissing Ivanka Trump on the lips.,says photo shows donald trump kissing ivanka trump lips.,11/25/2020,Politifact,1,9,False,Fake
672,"The State Capitol Police ""recommended"" banning guns at the Capitol.","state capitol police ""recommended"" banning guns capitol.",1/10/2020,Politifact,3,7,False,Fake
673,"In New York, ""it is now perfectly legal to murder"" a baby a minute before it would be born.","new york, ""it perfectly legal murder"" baby minute born.",1/26/2020,Politifact,4,9,False,Fake
674,"Says the Japanese military did not invade the mainland United States after Pearl Harbor because ""they know that almost every home had guns and the Americans knew how to use them.""","says japanese military invade mainland united states pearl harbor ""they know almost every home guns americans knew use them.""",8/9/2019,Politifact,3,19,False,Fake
675,"""If you’ve been exposed to the stomach flu,"" you can avoid getting it if you ""drink 3 glasses of 100% grape juice a day for 3 days. It changes the acidity in your stomach. ...This really works!!""","""if you’ve exposed stomach flu,"" avoid getting ""drink 3 glasses 100% grape juice day 3 days. changes acidity stomach. ...this really works!!""",1/10/2020,Politifact,13,22,False,Fake
676,"Says J. David Cox, ""the boss"" of the jail guards ""who were supposed to keep"" suspected sex trafficker Jeffrey Epstein alive, is also ""friends with Bill and Hillary Clinton.""","says j. david cox, ""the boss"" jail guards ""who supposed keep"" suspected sex trafficker jeffrey epstein alive, also ""friends bill hillary clinton.""",12/12/2020,Politifact,10,22,False,Fake
677,"""That’s 5,615 projected coal-powered plants in just 8 countries. The USA has 15 - building 0 more.""","""that’s 5,615 projected coal-powered plants 8 countries. usa 15 - building 0 more.""",8/23/2020,Politifact,7,13,False,Fake
678,"Says after Australia passed a ""new law"" that forced gun owners to give up over 640,000 firearms, the country saw a dramatic increase in homicides, assaults and robberies.","says australia passed ""new law"" forced gun owners give 640,000 firearms, country saw dramatic increase homicides, assaults robberies.",9/21/2020,Politifact,6,18,False,Fake
679,"""Nicole Kidman ‘blacklisted’ from Hollywood for vowing to support president.""","""nicole kidman ‘blacklisted’ hollywood vowing support president.""",1/22/2020,Politifact,3,7,False,Fake
680,"Says Barabara Walters wrote that Jane Fonda ""betrayed not only the idea of our country, but specific men who served and sacrificed during the Vietnam War.""","says barabara walters wrote jane fonda ""betrayed idea country, specific men served sacrificed vietnam war.""",5/16/2018,Politifact,4,15,False,Fake
681,"Says Joe Biden ""murdered U.S. Navy Seals.""","says joe biden ""murdered u.s. navy seals.""",1/6/2020,Politifact,5,7,False,Fake
682,"""The missiles that were launched at American forces in Iraq from Iran, were funded by Barack Obama, with American tax dollars.""","""the missiles launched american forces iraq iran, funded barack obama, american tax dollars.""",1/8/2020,Politifact,5,13,False,Fake
683,"""The Australia bushfires have nothing to do with climate change; it was arson.""","""the australia bushfires nothing climate change; arson.""",1/7/2020,Politifact,4,7,False,Fake
684,"""About a third of Texas has seen a 20-25% population loss in the last 5 years.""","""about third texas seen 20-25% population loss last 5 years.""",12/31/2020,Politifact,5,10,False,Fake
685,"Says Bill Clinton ""gave nukes to North Korea,"" Barack Obama ""gave nukes to Iran,"" and Hillary Clinton ""gave uranium to Russia.""","says bill clinton ""gave nukes north korea,"" barack obama ""gave nukes iran,"" hillary clinton ""gave uranium russia.""",12/29/2020,Politifact,9,17,False,Fake
686,Says photo shows U.S. planes on fire after Iranian missile strikes in Iraq.,says photo shows u.s. planes fire iranian missile strikes iraq.,1/7/2020,Politifact,3,10,False,Fake
687,"""In 2018, Biden lauded Paul Ryan for proposing cuts to Social Security and Medicare.""","""in 2018, biden lauded paul ryan proposing cuts social security medicare.""",1/7/2020,Politifact,4,11,False,Fake
688,"U.S. and Virginia murders are ""usually gangbangers killing gangbangers.""","u.s. virginia murders ""usually gangbangers killing gangbangers.""",12/9/2019,Politifact,5,7,False,Fake
689,Says a video shows Iranian rockets being launched toward a U.S. air base in Iraq.,says video shows iranian rockets launched toward u.s. air base iraq.,1/7/2020,Politifact,3,11,False,Fake
690,Says a video shows Iranian rockets being launched toward U.S. airbases in Iraq.,says video shows iranian rockets launched toward u.s. airbases iraq.,1/7/2020,Politifact,3,10,False,Fake
691,"""Abolishing the Electoral College would make Los Angeles County stronger than 43 states.""","""abolishing electoral college make los angeles county stronger 43 states.""",11/11/2020,Politifact,3,10,False,Fake
692,Says Trump volunteered his airline to bring troops home during Operation Desert Storm.,says trump volunteered airline bring troops home operation desert storm.,3/31/2019,Politifact,1,10,False,Fake
693,"Says Jeff Foxworthy wrote a list of examples explaining how ""you might live in a nation that was founded by geniuses but is run by idiots.""","says jeff foxworthy wrote list examples explaining ""you might live nation founded geniuses run idiots.""",11/19/2020,Politifact,3,15,False,Fake
